RecordedDate,RecordedTime,RecordLocation,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,TimeSunRise,TimeSunSet
11/18/16,16:15:18,Bubblemix Skinte,381.71,58,30.39,46,13.52,5.62,6:33:00,17:43:00
11/18/16,16:10:17,Omba Livefish Twinte,254.87,58,30.39,46,89.49,11.25,6:33:00,17:43:00
11/18/16,16:05:17,Voonyx Fivespan Kaymbo,396.33,58,30.39,44,58.6,2.25,6:33:00,17:43:00
11/18/16,16:00:17,Kwideo Innojam,462.7,58,30.39,45,65.68,4.5,6:33:00,17:43:00
11/18/16,15:55:18,Eidel Voolith,478.15,58,30.39,49,100.13,6.75,6:33:00,17:43:00
11/18/16,15:50:17,Roomm Skiptube,494.74,59,30.39,48,56.21,5.62,6:33:00,17:43:00
11/18/16,15:45:17,Meembee Oozz,505.7,59,30.39,43,90.34,10.12,6:33:00,17:43:00
11/18/16,15:40:18,Livepath Jayo Youtags,365.58,59,30.39,41,95.15,5.62,6:33:00,17:43:00
11/18/16,15:35:18,Feedbug Shufflebeat Ntag,622.57,58,30.39,50,79.78,7.87,6:33:00,17:43:00
11/18/16,15:30:17,Realmix Riffwire Skipfire,717.54,57,30.39,43,62.77,3.37,6:33:00,17:43:00
11/18/16,15:25:17,Voonix Jabberstorm,310.36,57,30.39,49,36.57,6.75,6:33:00,17:43:00
11/18/16,15:20:20,Kazio Devshare,192.4,58,30.39,47,68.15,4.5,6:33:00,17:43:00
11/18/16,15:15:18,Tagopia Riffpedia,180.59,59,30.39,48,54.13,7.87,6:33:00,17:43:00
11/18/16,15:10:18,Minyx Plajo Yacero,409.89,60,30.39,43,164.23,3.37,6:33:00,17:43:00
11/18/16,15:05:21,Rhyloo Cogibox Kamba,643.81,60,30.39,32,59.06,3.37,6:33:00,17:43:00
11/18/16,15:00:17,Minyx Plajo Yacero,604.56,60,30.39,37,39.83,3.37,6:33:00,17:43:00
11/18/16,14:55:18,Gigashots Twinder,645.61,60,30.39,38,18.56,2.25,6:33:00,17:43:00
11/18/16,14:50:20,Aivee Layo Kazio,658.01,61,30.39,29,349.59,4.5,6:33:00,17:43:00
11/18/16,14:45:17,Yamia Topicshots Tavu,666.51,61,30.39,40,21.12,7.87,6:33:00,17:43:00
11/18/16,14:40:20,Mynte Skilith,681.9,62,30.4,27,70.28,9,6:33:00,17:43:00
11/18/16,14:35:18,Livetube Blogtag,695.44,62,30.39,28,145.61,1.12,6:33:00,17:43:00
11/18/16,14:30:18,Gigaclub Dabjam,706.94,62,30.39,31,29.26,5.62,6:33:00,17:43:00
11/18/16,14:25:17,Eidel Voolith,716.84,62,30.39,23,85,5.62,6:33:00,17:43:00
11/18/16,14:20:17,Talane Twimbo,735.01,61,30.39,24,191.34,4.5,6:33:00,17:43:00
11/18/16,14:15:21,Feedfire Fatz,747.7,62,30.4,22,65.3,2.25,6:33:00,17:43:00
11/18/16,14:10:18,Meetz Flashpoint Avamba,758.82,62,30.4,22,8.53,6.75,6:33:00,17:43:00
11/18/16,14:05:17,Quire Aivee,771.17,63,30.4,28,346.95,4.5,6:33:00,17:43:00
11/18/16,14:00:18,Centidel Zooxo,673.07,63,30.4,24,355.49,7.87,6:33:00,17:43:00
11/18/16,13:55:17,Einti Twinder,793.33,63,30.4,25,39.2,6.75,6:33:00,17:43:00
11/18/16,13:50:21,Quinu Oodoo,796.79,63,30.4,21,124.77,4.5,6:33:00,17:43:00
11/18/16,13:45:18,Brainbox Feedfish Gabspot,818.15,63,30.4,26,43,5.62,6:33:00,17:43:00
11/18/16,13:40:18,Yakitri Quinu Mynte,840.59,62,30.4,27,57.71,6.75,6:33:00,17:43:00
11/18/16,13:35:17,Kayveo Oloo Trupe,717.11,62,30.41,27,2.24,7.87,6:33:00,17:43:00
11/18/16,13:30:17,Babbleset Zooxo,897.41,62,30.41,27,30.42,4.5,6:33:00,17:43:00
11/18/16,13:25:17,Shufflebeat Oloo Livefish,656.02,62,30.41,23,43.04,1.12,6:33:00,17:43:00
11/18/16,13:20:42,Vimbo Thoughtstorm Youtags,814.12,62,30.41,27,77.25,6.75,6:33:00,17:43:00
11/18/16,13:15:18,Livetube Eazzy,844.53,62,30.41,25,84.86,3.37,6:33:00,17:43:00
11/18/16,13:10:18,Rhyloo Cogibox Kamba,879.01,62,30.41,29,69.73,2.25,6:33:00,17:43:00
11/18/16,13:05:18,Eabox Avavee,887.64,62,30.41,29,49.68,11.25,6:33:00,17:43:00
11/18/16,13:00:17,Feedmix Rhybox,906.19,62,30.41,32,34.04,6.75,6:33:00,17:43:00
11/18/16,12:55:17,Eadel Blogpad,817.57,61,30.41,27,46.11,4.5,6:33:00,17:43:00
11/18/16,12:50:21,Devcast Riffpath,909.87,61,30.42,35,337.94,6.75,6:33:00,17:43:00
11/18/16,12:45:17,Kimia Linklinks,903.57,61,30.42,36,81.77,9,6:33:00,17:43:00
11/18/16,12:40:20,Linklinks Devcast Yodel,895.89,61,30.42,43,63.2,10.12,6:33:00,17:43:00
11/18/16,12:35:18,Babbleopia Jabbercube,899.54,61,30.41,37,345.6,2.25,6:33:00,17:43:00
11/18/16,12:30:18,Yamia Topicshots Tavu,903.16,61,30.41,38,19.32,3.37,6:33:00,17:43:00
11/18/16,12:25:17,Yodo Jabbersphere Devshare,901.52,60,30.41,35,44.85,5.62,6:33:00,17:43:00
11/18/16,12:20:20,Feedmix Rhybox,906.65,59,30.41,56,123.94,5.62,6:33:00,17:43:00
11/18/16,12:15:17,Skynoodle Trunyx,906.73,58,30.41,73,51.4,5.62,6:33:00,17:43:00
11/18/16,12:10:18,Devpulse LiveZ,899.19,58,30.42,81,30.18,5.62,6:33:00,17:43:00
11/18/16,12:05:19,Meejo Thoughtbridge Realbuzz,899.42,57,30.41,79,66.34,5.62,6:33:00,17:43:00
11/18/16,12:00:20,Geba Dabfeed Oyope,896.55,56,30.42,80,164.35,3.37,6:33:00,17:43:00
11/18/16,11:55:19,Oyondu Jamia Yabox,895.41,56,30.42,81,78.49,6.75,6:33:00,17:43:00
11/18/16,11:50:21,Leenti Livepath,894.92,55,30.42,87,137.44,4.5,6:33:00,17:43:00
11/18/16,11:45:17,Gabtune Yamia,908.25,54,30.42,91,8.42,3.37,6:33:00,17:43:00
11/18/16,11:40:21,Photobug Tazzy Fadeo,375.35,54,30.43,92,68.77,9,6:33:00,17:43:00
11/18/16,11:35:20,Edgewire Roombo Flashpoint,856.08,54,30.43,95,33.65,7.87,6:33:00,17:43:00
11/18/16,11:30:17,Jayo Gigabox,665.49,54,30.43,95,2.61,6.75,6:33:00,17:43:00
11/18/16,11:25:17,Jayo Kazu Voonix,645.82,54,30.43,95,133.79,7.87,6:33:00,17:43:00
11/18/16,11:20:21,Linktype Ainyx Wikizz,310.63,54,30.43,93,56.77,9,6:33:00,17:43:00
11/18/16,11:15:21,Ailane Flashset,1048.11,55,30.43,93,48.22,9,6:33:00,17:43:00
11/18/16,11:10:20,Cogibox Trilith Skajo,811.58,55,30.43,89,129.43,5.62,6:33:00,17:43:00
11/18/16,11:05:18,Demizz Buzzshare,723.11,55,30.43,91,69.76,5.62,6:33:00,17:43:00
11/18/16,11:00:19,Twitterbeat Wordware Realcube,648.36,54,30.43,92,19.28,5.62,6:33:00,17:43:00
11/18/16,10:55:22,Wikizz Quimba,434.07,54,30.44,95,42.53,7.87,6:33:00,17:43:00
11/18/16,10:50:17,Riffpath Zoomcast Meedoo,543.75,54,30.44,97,10.42,2.25,6:33:00,17:43:00
11/18/16,10:45:21,Feedmix Rhybox,579.26,53,30.44,98,73.02,11.25,6:33:00,17:43:00
11/18/16,10:40:18,Bubblemix Photobug Jabbercube,827.66,53,30.44,98,67.68,2.25,6:33:00,17:43:00
11/18/16,10:35:19,Vimbo Plajo Zoozzy,608.24,53,30.44,98,30.99,5.62,6:33:00,17:43:00
11/18/16,10:30:17,Buzzshare Oyondu Oyoyo,487.09,53,30.44,97,101.59,3.37,6:33:00,17:43:00
11/18/16,10:25:17,Cogilith Kamba,475.12,53,30.44,98,30.56,3.37,6:33:00,17:43:00
11/18/16,10:20:18,Rhyloo Yodo,982.55,53,30.44,98,57.75,9,6:33:00,17:43:00
11/18/16,10:15:21,Edgewire Roombo Flashpoint,338.64,53,30.44,98,75.85,6.75,6:33:00,17:43:00
11/18/16,10:10:20,Twimm Zoozzy Blogpad,402.72,53,30.44,98,71.72,4.5,6:33:00,17:43:00
11/18/16,10:05:18,Flashspan Livetube,646.1,53,30.44,98,336.52,2.25,6:33:00,17:43:00
11/18/16,10:00:18,Tagchat Lazzy,395.16,52,30.44,98,167.79,3.37,6:33:00,17:43:00
11/18/16,9:55:20,Talane Janyx Pixonyx,519.58,52,30.44,98,0.1,3.37,6:33:00,17:43:00
11/18/16,9:50:20,Twitterworks Lazz,434.37,52,30.45,98,91.83,5.62,6:33:00,17:43:00
11/18/16,9:45:18,Jayo Edgewire,360.26,52,30.45,98,67.77,1.12,6:33:00,17:43:00
11/18/16,9:40:20,Camido Zooxo Janyx,480.83,52,30.45,98,55.11,1.12,6:33:00,17:43:00
11/18/16,9:35:18,Talane Twimbo,639,52,30.45,97,357.93,4.5,6:33:00,17:43:00
11/18/16,9:30:21,Quinu Oodoo,410.34,52,30.45,96,54.51,5.62,6:33:00,17:43:00
11/18/16,9:25:18,Zoomzone Quimba,311.2,53,30.45,95,0.11,2.25,6:33:00,17:43:00
11/18/16,9:20:17,Twitterbeat Wordware Realcube,272.63,53,30.45,95,36.92,4.5,6:33:00,17:43:00
11/18/16,9:15:24,Tanoodle Zazio Wordpedia,427.14,53,30.45,94,74.99,6.75,6:33:00,17:43:00
11/18/16,9:10:20,Dabfeed Kwimbee Oyoloo,354.45,53,30.45,92,159.55,4.5,6:33:00,17:43:00
11/18/16,9:05:18,Brainsphere Skiba Midel,331.47,54,30.45,91,273.72,4.5,6:33:00,17:43:00
11/18/16,9:00:18,Babbleset Oyoba,347.85,53,30.45,90,160.4,5.62,6:33:00,17:43:00
11/18/16,8:55:20,Kwimbee Devpoint Agimba,255.28,53,30.45,88,166.74,5.62,6:33:00,17:43:00
11/18/16,8:50:18,Eazzy Twitterworks Thoughtstorm,283.85,53,30.45,86,175.9,5.62,6:33:00,17:43:00
11/18/16,8:45:18,Wikizz Topicstorm,241.22,54,30.45,84,145.13,3.37,6:33:00,17:43:00
11/18/16,8:40:18,Ooba Oozz,263.3,53,30.44,84,158.02,10.12,6:33:00,17:43:00
11/18/16,8:35:20,Realcube Twitternation,405.57,53,30.44,84,149.58,7.87,6:33:00,17:43:00
11/18/16,8:30:21,Youspan Kamba Edgetag,479.41,52,30.45,85,146.81,3.37,6:33:00,17:43:00
11/18/16,8:25:19,Talane Janyx Pixonyx,286.73,52,30.45,84,116.9,5.62,6:33:00,17:43:00
11/18/16,8:20:20,LiveZ Tekfly,197.14,52,30.45,83,133.7,10.12,6:33:00,17:43:00
11/18/16,8:15:21,Youtags Cogilith,189.46,52,30.45,81,152.87,7.87,6:33:00,17:43:00
11/18/16,8:10:20,Tambee Rooxo Cogibox,146.64,52,30.44,79,139.44,5.62,6:33:00,17:43:00
11/18/16,8:05:18,Ooba Oozz,162.99,52,30.44,77,112.03,10.12,6:33:00,17:43:00
11/18/16,8:00:18,Tavu Youtags,165.26,51,30.44,77,136.78,10.12,6:33:00,17:43:00
11/18/16,7:55:19,Jaloo Bluejam,311.11,51,30.44,74,142.71,5.62,6:33:00,17:43:00
11/18/16,7:50:20,Fatz Yoveo Eimbee,272.47,49,30.44,77,146.5,5.62,6:33:00,17:43:00
11/18/16,7:45:21,Mynte Quire,91.02,48,30.44,69,128.75,9,6:33:00,17:43:00
11/18/16,7:40:18,Skalith Flashspan,26.39,48,30.43,68,166.82,4.5,6:33:00,17:43:00
11/18/16,7:35:20,Linklinks Fatz,22.51,48,30.43,71,193.58,7.87,6:33:00,17:43:00
11/18/16,7:30:19,Kamba Zoombeat Brainsphere,21.79,47,30.44,65,145.42,5.62,6:33:00,17:43:00
11/18/16,7:25:21,Vipe Omba,21.05,47,30.44,66,160.63,2.25,6:33:00,17:43:00
11/18/16,7:20:20,Voonix Jabberstorm,20.3,47,30.43,60,158.54,4.5,6:33:00,17:43:00
11/18/16,7:15:21,Dabshots Topdrive,19.37,47,30.43,59,210.21,7.87,6:33:00,17:43:00
11/18/16,7:10:18,Jayo Gigabox,18.47,46,30.43,53,123.99,2.25,6:33:00,17:43:00
11/18/16,7:05:19,Topiclounge Demivee,17.43,46,30.43,56,141.12,10.12,6:33:00,17:43:00
11/18/16,7:00:17,Skipstorm Voonte Fiveclub,16.23,46,30.43,55,150.47,7.87,6:33:00,17:43:00
11/18/16,6:55:21,Yakitri Quinu Mynte,14.8,46,30.43,59,152.34,6.75,6:33:00,17:43:00
11/18/16,6:50:18,Livetube Gabtype,13.3,46,30.43,60,159.43,6.75,6:33:00,17:43:00
11/18/16,6:45:21,Innojam Trudoo,11.46,46,30.43,63,154.62,9,6:33:00,17:43:00
11/18/16,6:40:20,Ntags Demizz Twitterwire,9.52,46,30.43,58,152.21,6.75,6:33:00,17:43:00
11/18/16,6:35:18,Izio Trupe,7.43,46,30.43,52,144.95,9,6:33:00,17:43:00
11/18/16,6:30:22,Katz Zooveo,5.33,46,30.43,49,177.21,11.25,6:33:00,17:43:00
11/18/16,6:25:23,Katz Quatz,3.29,46,30.43,45,143.41,9,6:33:00,17:43:00
11/18/16,6:20:20,Quatz Centizu,1.89,45,30.43,44,181.7,10.12,6:33:00,17:43:00
11/18/16,6:15:17,Gigashots Twinder,1.21,45,30.42,45,154.02,9,6:33:00,17:43:00
11/18/16,6:10:18,Topdrive Demivee,1.19,45,30.42,46,159.22,11.25,6:33:00,17:43:00
11/18/16,6:05:21,Katz Quatz,1.21,45,30.42,46,176.83,9,6:33:00,17:43:00
11/18/16,6:00:17,Eidel Devpoint,1.22,45,30.42,46,171.61,7.87,6:33:00,17:43:00
11/18/16,5:55:22,Gabcube Wordware Riffpedia,1.21,46,30.42,46,176.42,11.25,6:33:00,17:43:00
11/18/16,5:50:18,Fivebridge Jetwire Feedmix,1.23,46,30.42,46,163.38,9,6:33:00,17:43:00
11/18/16,5:45:21,Jaloo Jatri Jaxworks,1.22,46,30.42,45,163.36,7.87,6:33:00,17:43:00
11/18/16,5:40:18,Flashdog Kimia,1.2,46,30.42,43,136.45,7.87,6:33:00,17:43:00
11/18/16,5:35:17,Flashdog Kimia,1.21,46,30.42,39,168.34,7.87,6:33:00,17:43:00
11/18/16,5:30:17,Linktype Ainyx Wikizz,1.19,46,30.42,31,172.51,7.87,6:33:00,17:43:00
11/18/16,5:25:20,Skiba Feedfish BlogXS,1.21,46,30.42,31,154.68,9,6:33:00,17:43:00
11/18/16,5:20:18,Quinu Yamia Dabvine,1.19,46,30.42,29,158.67,7.87,6:33:00,17:43:00
11/18/16,5:15:18,Jabberbean Divavu,1.19,46,30.42,28,169.81,6.75,6:33:00,17:43:00
11/18/16,5:10:18,Roomm Twitternation,1.22,46,30.42,27,166.66,6.75,6:33:00,17:43:00
11/18/16,5:05:18,Meetz Flashpoint Avamba,1.21,46,30.42,28,186.63,9,6:33:00,17:43:00
11/18/16,5:00:21,Jatri Geba Browsetype,1.2,46,30.42,30,136.07,10.12,6:33:00,17:43:00
11/18/16,4:55:19,Riffpath Skidoo,1.24,46,30.42,29,134.57,9,6:33:00,17:43:00
11/18/16,4:50:17,Rooxo Tambee,1.2,47,30.42,30,157.8,7.87,6:33:00,17:43:00
11/18/16,4:45:18,Twinte Flashset,1.14,47,30.42,28,149.57,5.62,6:33:00,17:43:00
11/18/16,4:40:18,Browsedrive Dabjam,1.2,47,30.42,30,176.97,6.75,6:33:00,17:43:00
11/18/16,4:35:21,Trilith Edgewire,1.22,47,30.42,29,157.34,7.87,6:33:00,17:43:00
11/18/16,4:30:21,Tanoodle Kazio,1.24,47,30.42,29,156.15,12.37,6:33:00,17:43:00
11/18/16,4:25:17,Browsebug Npath,1.15,47,30.42,31,179.54,6.75,6:33:00,17:43:00
11/18/16,4:20:17,Viva Avaveo,1.24,47,30.42,31,163.24,7.87,6:33:00,17:43:00
11/18/16,4:15:24,Eadel Blogpad,1.22,47,30.42,32,160.06,12.37,6:33:00,17:43:00
11/18/16,4:10:19,Demizz Dabtype,1.22,47,30.42,32,165.85,5.62,6:33:00,17:43:00
11/18/16,4:05:18,Gigashots Twinder,1.17,47,30.42,33,161.84,11.25,6:33:00,17:43:00
11/18/16,4:00:17,Wikizz Topicstorm,1.2,47,30.42,33,148.86,10.12,6:33:00,17:43:00
11/18/16,3:55:21,Realcube Twitternation,1.25,47,30.42,33,157.19,9,6:33:00,17:43:00
11/18/16,3:50:19,Yacero Flashpoint,1.23,47,30.42,32,169.5,10.12,6:33:00,17:43:00
11/18/16,3:45:18,Brainverse Mybuzz Babbleset,1.22,47,30.42,31,180.19,9,6:33:00,17:43:00
11/18/16,3:40:20,Flashspan Voonte,1.21,47,30.42,30,164.3,6.75,6:33:00,17:43:00
11/18/16,3:35:17,Quinu Einti Bluezoom,1.21,47,30.42,29,174.01,5.62,6:33:00,17:43:00
11/18/16,3:30:18,Livetube Shufflebeat Rooxo,1.24,47,30.42,28,145.79,9,6:33:00,17:43:00
11/18/16,3:25:18,Twitterbeat Yamia,1.23,47,30.42,27,161.84,9,6:33:00,17:43:00
11/18/16,3:20:19,Edgewire Roombo Flashpoint,1.21,47,30.42,26,152.1,10.12,6:33:00,17:43:00
11/18/16,3:15:17,Omba Browsebug Shuffledrive,1.2,47,30.42,25,167.42,12.37,6:33:00,17:43:00
11/18/16,3:10:17,Zoozzy Vidoo,1.2,47,30.42,25,167.75,6.75,6:33:00,17:43:00
11/18/16,3:05:19,Buzzshare Oyondu Oyoyo,1.2,47,30.42,25,191.47,6.75,6:33:00,17:43:00
11/18/16,3:00:20,Mudo Livefish,1.2,47,30.42,24,165.79,10.12,6:33:00,17:43:00
11/18/16,2:55:21,Yata Quatz Ainyx,1.19,47,30.42,24,149.31,10.12,6:33:00,17:43:00
11/18/16,2:50:21,Quamba Yoveo,1.2,47,30.42,24,187.26,5.62,6:33:00,17:43:00
11/18/16,2:45:17,Skipstorm Voonte Fiveclub,1.21,46,30.42,25,160.58,9,6:33:00,17:43:00
11/18/16,2:40:18,Shufflebeat Thoughtblab Twinder,1.21,47,30.42,25,160.28,9,6:33:00,17:43:00
11/18/16,2:35:20,Yombu Livetube,1.23,47,30.42,25,185.1,6.75,6:33:00,17:43:00
11/18/16,2:30:17,Meemm Twinder Linktype,1.26,47,30.43,26,165.77,6.75,6:33:00,17:43:00
11/18/16,2:25:20,Pixoboo Minyx,1.2,47,30.43,26,168.79,7.87,6:33:00,17:43:00
11/18/16,2:20:18,Topicware Oloo,1.25,47,30.43,26,162.85,10.12,6:33:00,17:43:00
11/18/16,2:15:17,Kamba Zoombeat Brainsphere,1.18,47,30.43,25,149.34,5.62,6:33:00,17:43:00
11/18/16,2:10:17,Livetube Eazzy,1.26,47,30.43,26,161.78,10.12,6:33:00,17:43:00
11/18/16,2:05:21,Npath Skivee Agimba,1.2,47,30.43,27,183.67,6.75,6:33:00,17:43:00
11/18/16,2:00:20,Gigazoom Muxo Youopia,1.21,47,30.43,26,155.24,7.87,6:33:00,17:43:00
11/18/16,1:55:17,Twitterworks Rhynyx Quimba,1.21,47,30.43,27,169.88,4.5,6:33:00,17:43:00
11/18/16,1:50:19,Skipstorm Voonte Fiveclub,1.25,47,30.43,28,178.43,6.75,6:33:00,17:43:00
11/18/16,1:45:21,Jaloo Bluejam,1.18,47,30.43,27,189.45,6.75,6:33:00,17:43:00
11/18/16,1:40:20,Skynoodle Thoughtmix Oba,1.22,48,30.43,27,169.81,7.87,6:33:00,17:43:00
11/18/16,1:35:17,Feedbug Shufflebeat Ntag,1.22,48,30.43,27,158.35,7.87,6:33:00,17:43:00
11/18/16,1:30:18,Eimbee Riffpedia,1.24,48,30.43,27,191.27,9,6:33:00,17:43:00
11/18/16,1:25:20,Skyble Yata Kaymbo,1.24,48,30.43,27,191.37,7.87,6:33:00,17:43:00
11/18/16,1:20:21,Realmix Riffwire Skipfire,1.21,48,30.44,29,175.43,5.62,6:33:00,17:43:00
11/18/16,1:15:19,Oba JumpXS Eadel,1.21,48,30.44,27,161.55,6.75,6:33:00,17:43:00
11/18/16,1:10:20,Zazio Ailane Youfeed,1.18,48,30.43,26,171.63,7.87,6:33:00,17:43:00
11/18/16,1:05:24,Dabshots Ntag Linkbuzz,1.21,48,30.43,26,155.12,7.87,6:33:00,17:43:00
11/18/16,1:00:21,Trilith Edgewire,1.21,48,30.43,25,175.05,6.75,6:33:00,17:43:00
11/18/16,0:55:17,Linklinks Fatz,1.18,48,30.43,24,166.74,9,6:33:00,17:43:00
11/18/16,0:50:18,Eidel Devpoint,1.22,47,30.43,24,157.26,7.87,6:33:00,17:43:00
11/18/16,0:45:21,Kazu Innotype,1.22,47,30.44,23,198.36,10.12,6:33:00,17:43:00
11/18/16,0:40:20,Browseblab Trupe,1.21,47,30.44,22,183.31,5.62,6:33:00,17:43:00
11/18/16,0:35:20,Skipstorm Meemm Buzzster,1.22,47,30.44,23,183.93,7.87,6:33:00,17:43:00
11/18/16,0:30:18,Buzzbean Devbug,1.22,48,30.44,23,182.51,9,6:33:00,17:43:00
11/18/16,0:25:23,Oyope Twimm,1.22,48,30.44,22,157.81,7.87,6:33:00,17:43:00
11/18/16,0:20:18,Trudoo Yoveo Rhycero,1.21,48,30.44,22,170.48,6.75,6:33:00,17:43:00
11/18/16,0:15:21,Thoughtsphere Livetube Zoonder,1.22,48,30.44,22,171.88,10.12,6:33:00,17:43:00
11/18/16,0:10:18,Abatz Edgeblab,1.19,48,30.44,22,164.55,5.62,6:33:00,17:43:00
11/18/16,0:05:19,Divape Twitterworks,1.21,48,30.45,22,139.58,9,6:33:00,17:43:00
11/18/16,0:00:17,Brightbean Eabox,1.21,48,30.45,23,165.46,7.87,6:33:00,17:43:00
11/17/16,23:55:19,DabZ Rhybox Quamba,1.19,48,30.45,23,176.17,7.87,6:32:00,17:43:00
11/17/16,23:50:25,Flipopia Twitterwire,1.21,48,30.45,22,172.35,5.62,6:32:00,17:43:00
11/17/16,23:45:18,Omba Browsebug Shuffledrive,1.2,49,30.45,22,180.35,7.87,6:32:00,17:43:00
11/17/16,23:40:18,Shufflebeat Youfeed,1.2,49,30.45,21,176.46,5.62,6:32:00,17:43:00
11/17/16,23:35:18,Zooveo Vimbo Eimbee,1.22,49,30.45,22,188.52,6.75,6:32:00,17:43:00
11/17/16,23:30:21,Zoomdog JumpXS,1.21,49,30.45,21,157.23,5.62,6:32:00,17:43:00
11/17/16,23:25:21,Innotype Photobug,1.22,49,30.45,22,156.61,6.75,6:32:00,17:43:00
11/17/16,23:20:17,Trupe Ainyx Cogidoo,1.21,49,30.45,21,148.69,10.12,6:32:00,17:43:00
11/17/16,23:15:21,Eamia Skidoo,1.21,49,30.45,21,133.51,6.75,6:32:00,17:43:00
11/17/16,23:10:18,Blognation Quatz,1.2,49,30.45,22,153.29,6.75,6:32:00,17:43:00
11/17/16,23:05:18,Zoozzy Vidoo,1.2,49,30.45,22,147.99,10.12,6:32:00,17:43:00
11/17/16,23:00:21,Zoozzy Zoomdog,1.2,49,30.45,21,146.67,11.25,6:32:00,17:43:00
11/17/16,22:55:18,Twiyo Jabbersphere Feedfire,1.23,49,30.45,21,172.73,9,6:32:00,17:43:00
11/17/16,22:50:21,Shufflebeat Oloo Livefish,1.2,49,30.45,21,140.07,9,6:32:00,17:43:00
11/17/16,22:45:22,Yotz Bubbletube Fanoodle,1.22,49,30.45,21,160.2,10.12,6:32:00,17:43:00
11/17/16,22:40:21,Fadeo Aivee,1.24,49,30.45,21,178.8,5.62,6:32:00,17:43:00
11/17/16,22:35:17,Roomm Twitternation,1.19,49,30.45,21,161.23,4.5,6:32:00,17:43:00
11/17/16,22:30:18,Youfeed Skimia InnoZ,1.22,49,30.45,21,150.32,12.37,6:32:00,17:43:00
11/17/16,22:25:21,Aimbo Chatterbridge,1.21,49,30.45,21,164.77,5.62,6:32:00,17:43:00
11/17/16,22:20:21,Skimia Linkbuzz,1.25,49,30.45,21,141.15,11.25,6:32:00,17:43:00
11/17/16,22:15:22,Linkbridge Flashspan,1.23,50,30.45,21,164.82,7.87,6:32:00,17:43:00
11/17/16,22:10:19,Kimia Eidel,1.19,50,30.45,21,165.89,10.12,6:32:00,17:43:00
11/17/16,22:05:18,Tagpad Aibox Linktype,1.23,50,30.45,21,140.26,5.62,6:32:00,17:43:00
11/17/16,22:00:17,Yakijo Mybuzz Midel,1.19,50,30.45,21,166.6,6.75,6:32:00,17:43:00
11/17/16,21:55:18,Kimia Eidel,1.22,50,30.45,21,176.39,10.12,6:32:00,17:43:00
11/17/16,21:50:21,Eadel Blogpad,1.25,50,30.45,21,192.71,10.12,6:32:00,17:43:00
11/17/16,21:45:21,Livetube Babbleset,1.24,50,30.45,21,170.5,10.12,6:32:00,17:43:00
11/17/16,21:40:17,Zoonder Fivechat Babbleblab,1.22,50,30.45,22,158.89,10.12,6:32:00,17:43:00
11/17/16,21:35:18,Yacero Flashpoint,1.22,50,30.45,22,147.04,10.12,6:32:00,17:43:00
11/17/16,21:30:19,Babbleopia Jabbercube,1.21,50,30.45,21,171.32,6.75,6:32:00,17:43:00
11/17/16,21:25:21,Podcat Vinte Thoughtstorm,1.19,50,30.45,21,173.29,6.75,6:32:00,17:43:00
11/17/16,21:20:17,Cogilith Kamba,1.21,50,30.45,21,151.41,10.12,6:32:00,17:43:00
11/17/16,21:15:17,Kare Blogtags,1.2,50,30.45,21,172.36,10.12,6:32:00,17:43:00
11/17/16,21:10:18,Babbleset Centimia,1.23,50,30.45,21,161.46,9,6:32:00,17:43:00
11/17/16,21:05:21,Dablist Mynte Buzzbean,1.23,50,30.45,21,170.45,7.87,6:32:00,17:43:00
11/17/16,21:00:18,Jayo Rhycero,1.22,50,30.45,21,177.43,10.12,6:32:00,17:43:00
11/17/16,20:55:19,Trilith Edgewire,1.21,50,30.45,21,144.4,5.62,6:32:00,17:43:00
11/17/16,20:50:19,Dabvine Jaxbean,1.23,50,30.45,21,161.71,7.87,6:32:00,17:43:00
11/17/16,20:45:17,DabZ Rhybox Quamba,1.22,50,30.45,22,171.54,6.75,6:32:00,17:43:00
11/17/16,20:40:18,Twimm Mudo Jetpulse,1.26,50,30.45,21,144.7,6.75,6:32:00,17:43:00
11/17/16,20:35:21,Janyx Twimm Fivebridge,1.24,50,30.45,22,155.87,7.87,6:32:00,17:43:00
11/17/16,20:30:18,Brainsphere Skiba Midel,1.21,50,30.45,21,143.85,9,6:32:00,17:43:00
11/17/16,20:25:20,Realbuzz BlogXS,1.23,50,30.45,21,186.13,10.12,6:32:00,17:43:00
11/17/16,20:20:21,Yabox Voonyx Browsecat,1.22,50,30.45,21,132.83,9,6:32:00,17:43:00
11/17/16,20:15:18,JumpXS Gabvine Buzzster,1.24,51,30.45,21,159.77,9,6:32:00,17:43:00
11/17/16,20:10:20,Divape Twitterworks,1.21,51,30.45,21,183.71,9,6:32:00,17:43:00
11/17/16,20:05:21,Livetube Agivu Wikizz,1.22,51,30.45,21,178,6.75,6:32:00,17:43:00
11/17/16,20:00:19,Riffpath Skidoo,1.21,51,30.44,21,161.93,5.62,6:32:00,17:43:00
11/17/16,19:55:18,Eadel Flashpoint,1.22,51,30.44,21,170.28,10.12,6:32:00,17:43:00
11/17/16,19:50:17,Yakijo Mybuzz Midel,1.22,51,30.44,21,168.06,6.75,6:32:00,17:43:00
11/17/16,19:45:21,Kwimbee Shuffledrive,1.23,51,30.44,21,172.95,6.75,6:32:00,17:43:00
11/17/16,19:40:21,Vitz Fatz,1.23,51,30.44,21,161.01,9,6:32:00,17:43:00
